Cumulative sequencing depth,Fraction of target bases(%)
1859,70.080399
1860,70.037872
1861,69.994957
1862,69.950050
1863,69.908356
1864,69.867172
1865,69.826767
1866,69.786034
1867,69.743828
1868,69.703415
1869,69.661919
1870,69.618744
1871,69.576927
1872,69.534454
1873,69.493538
1874,69.452545
1875,69.408157
1876,69.367805
1877,69.325409
1878,69.285133
1879,69.242981
1880,69.200134
1881,69.159149
1882,69.116104
1883,69.075432
1884,69.032265
1885,68.988968
1886,68.948433
1887,68.909683
1888,68.869469
1889,68.827972
1890,68.784737
1891,68.743233
1892,68.700966
1893,68.659073
1894,68.617188
1895,68.574081
1896,68.531357
1897,68.488762
1898,68.445206
1899,68.402031
1900,68.360085
1901,68.320000
1902,68.275925
1903,68.235329
1904,68.191895
1905,68.146797
1906,68.102020
1907,68.063477
1908,68.023064
1909,67.983360
1910,67.939285
1911,67.896439
1912,67.853722
1913,67.811760
1914,67.769882
1915,67.729088
1916,67.689064
1917,67.643967
1918,67.600403
1919,67.556656
1920,67.512650
1921,67.465752
1922,67.424568
1923,67.382172
1924,67.341309
1925,67.300385
1926,67.256958
1927,67.217705
1928,67.177750
1929,67.136505
1930,67.093071
1931,67.049065
1932,67.005638
1933,66.966125
1934,66.921669
1935,66.878441
1936,66.834625
1937,66.792351
1938,66.749115
1939,66.709923
1940,66.665016
1941,66.621849
1942,66.577324
1943,66.534737
1944,66.491943
1945,66.449806
1946,66.404831
1947,66.361847
1948,66.318611
1949,66.274605
1950,66.232079
1951,66.186920
1952,66.144135
1953,66.100830
1954,66.058235
1955,66.014359
1956,65.974785
1957,65.932121
1958,65.886703
1959,65.843147
1960,65.798241
1961,65.759567
1962,65.715431
1963,65.674057
1964,65.633972
1965,65.587204
1966,65.542809
1967,65.501114
1968,65.458458
1969,65.417084
1970,65.374168
1971,65.329910
1972,65.289757
1973,65.246841
1974,65.205078
1975,65.161781
1976,65.115013
1977,65.074280
1978,65.031113
1979,64.984474
1980,64.939568
1981,64.893303
1982,64.850777
1983,64.807419
1984,64.763855
1985,64.719917
1986,64.675652
1987,64.633507
1988,64.590660
1989,64.549408
1990,64.508232
1991,64.462624
1992,64.419319
1993,64.377045
1994,64.334389
1995,64.292183
1996,64.250870
1997,64.207893
1998,64.162735
1999,64.117691
2000,64.072212
2001,64.025436
2002,63.984264
2003,63.941540
2004,63.896118
2005,63.856159
2006,63.812988
2007,63.768982
2008,63.724590
2009,63.681866
2010,63.636379
2011,63.591663
2012,63.549072
2013,63.506676
2014,63.465683
2015,63.422131
2016,63.378830
2017,63.333469
2018,63.289272
2019,63.246166
2020,63.204472
2021,63.161682
2022,63.120056
2023,63.076241
2024,63.033844
2025,62.989513
2026,62.941010
2027,62.900406
2028,62.856014
2029,62.810272
2030,62.766075
2031,62.722580
2032,62.680244
2033,62.638420
2034,62.593578
2035,62.551178
2036,62.508839
2037,62.465866
2038,62.422951
2039,62.380035
2040,62.337120
2041,62.289642
2042,62.246086
2043,62.203236
2044,62.160706
2045,62.115479
2046,62.069416
2047,62.023865
2048,61.979927
2049,61.935402
2050,61.894737
2051,61.852592
2052,61.809166
2053,61.765926
2054,61.721985
2055,61.679520
2056,61.636288
2057,61.590542
2058,61.548527
2059,61.501114
2060,61.454666
2061,61.409889
2062,61.366333
2063,61.322136
2064,61.279541
2065,61.237072
2066,61.193645
2067,61.148869
2068,61.103321
2069,61.058090
2070,61.013954
2071,60.970146
2072,60.931080
2073,60.888363
2074,60.841400
2075,60.794884
2076,60.750233
2077,60.706425
2078,60.662033
2079,60.618984
2080,60.575558
2081,60.529369
2082,60.482853
2083,60.437180
2084,60.394199
2085,60.350124
2086,60.303741
2087,60.259991
2088,60.215984
2089,60.170956
2090,60.129963
2091,60.085190
2092,60.039639
2093,59.998650
2094,59.952461
2095,59.908646
2096,59.863998
2097,59.817291
2098,59.773605
2099,59.726067
2100,59.682316
2101,59.637089
2102,59.591282
2103,59.545864
2104,59.501724
2105,59.457527
2106,59.413456
2107,59.366943
2108,59.321331
2109,59.274883
2110,59.232933
2111,59.187897
2112,59.144722
2113,59.099751
2114,59.054588
2115,59.010773
2116,58.965809
2117,58.920067
2118,58.871628
2119,58.826466
2120,58.784061
2121,58.735943
2122,58.689236
2123,58.641891
2124,58.595829
2125,58.548607
2126,58.504276
2127,58.456165
2128,58.410294
2129,58.361984
2130,58.314377
2131,58.268505
2132,58.223152
2133,58.176189
2134,58.127235
2135,58.083611
2136,58.038902
2137,57.994766
2138,57.949795
2139,57.903862
2140,57.857670
2141,57.809998
2142,57.764645
2143,57.719673
2144,57.672264
2145,57.627613
2146,57.582386
2147,57.538189
2148,57.492508
2149,57.445480
2150,57.398903
2151,57.353550
2152,57.306202
2153,57.261486
2154,57.215618
2155,57.170326
2156,57.124130
2157,57.077366
2158,57.027637
2159,56.983696
2160,56.939823
2161,56.893696
2162,56.847824
2163,56.801762
2164,56.756599
2165,56.709957
2166,56.662540
2167,56.618412
2168,56.573826
2169,56.529045
2170,56.484013
2171,56.440388
2172,56.395294
2173,56.349419
2174,56.303101
2175,56.258644
2176,56.212456
2177,56.170376
2178,56.126110
2179,56.078506
2180,56.030643
2181,55.982334
2182,55.933445
2183,55.883526
2184,55.837788
2185,55.794548
2186,55.747009
2187,55.702038
2188,55.652763
2189,55.603294
2190,55.556011
2191,55.509693
2192,55.461895
2193,55.413074
2194,55.364956
2195,55.318695
2196,55.274303
2197,55.227535
2198,55.175495
2199,55.129177
2200,55.082153
2201,55.037697
2202,54.988419
2203,54.939335
2204,54.889744
2205,54.841949
2206,54.793251
2207,54.747890
2208,54.699516
2209,54.652809
2210,54.605015
2211,54.558952
2212,54.512375
2213,54.465282
2214,54.420574
2215,54.376434
2216,54.328571
2217,54.280071
2218,54.232533
2219,54.186596
2220,54.138733
2221,54.091133
2222,54.047249
2223,53.998299
2224,53.948898
2225,53.901482
2226,53.849960
2227,53.800495
2228,53.752243
2229,53.704380
2230,53.654270
2231,53.607632
2232,53.559258
2233,53.508057
2234,53.456722
2235,53.410728
2236,53.363441
2237,53.315067
2238,53.267525
2239,53.220886
2240,53.170265
2241,53.123360
2242,53.076405
2243,53.027512
2244,52.979069
2245,52.931149
2246,52.881615
2247,52.833885
2248,52.787048
2249,52.739380
2250,52.690231
2251,52.641212
2252,52.592457
2253,52.542728
2254,52.494030
2255,52.445465
2256,52.394390
2257,52.344791
2258,52.297829
2259,52.247082
2260,52.196198
2261,52.145576
2262,52.097649
2263,52.047348
2264,51.999809
2265,51.948284
2266,51.901966
2267,51.853458
2268,51.806686
2269,51.755939
2270,51.706089
2271,51.655136
2272,51.603680
2273,51.556786
2274,51.507378
2275,51.458679
2276,51.407032
2277,51.359814
2278,51.309383
2279,51.257984
2280,51.206333
2281,51.157509
2282,51.108299
2283,51.055813
2284,51.006924
2285,50.955528
2286,50.906639
2287,50.856789
2288,50.805580
2289,50.756245
2290,50.706135
2291,50.655319
2292,50.606750
2293,50.555931
2294,50.507557
2295,50.455391
2296,50.404190
2297,50.353695
2298,50.303967
2299,50.255211
2300,50.204067
2301,50.154793
2302,50.100960
2303,50.052261
2304,50.001831
2305,49.951271
2306,49.897884
2307,49.848225
2308,49.794258
2309,49.744598
2310,49.693333
2311,49.640781
2312,49.593433
2313,49.541847
2314,49.492764
2315,49.438156
2316,49.388432
2317,49.338837
2318,49.286671
2319,49.236881
2320,49.187416
2321,49.136406
2322,49.082825
2323,49.032135
2324,48.980999
2325,48.931145
2326,48.878662
2327,48.828228
2328,48.772915
2329,48.719913
2330,48.667362
2331,48.618603
2332,48.566498
2333,48.514015
2334,48.462425
2335,48.410000
2336,48.357838
2337,48.305862
2338,48.251640
2339,48.199478
2340,48.143520
2341,48.087372
2342,48.038612
2343,47.985481
2344,47.936527
2345,47.884621
2346,47.834251
2347,47.778748
2348,47.723431
2349,47.668373
2350,47.618008
2351,47.562565
2352,47.507061
2353,47.454956
2354,47.403240
2355,47.348057
2356,47.293064
2357,47.243916
2358,47.189693
2359,47.135155
2360,47.084400
2361,47.030754
2362,46.975636
2363,46.922504
2364,46.869633
2365,46.813099
2366,46.760868
2367,46.704594
2368,46.646580
2369,46.591587
2370,46.537174
2371,46.485584
2372,46.434319
2373,46.375729
2374,46.318810
2375,46.263302
2376,46.209274
2377,46.153576
2378,46.099354
2379,46.045902
2380,45.988983
2381,45.937523
2382,45.883045
2383,45.829144
2384,45.770489
2385,45.713760
2386,45.659927
2387,45.607887
2388,45.553539
2389,45.498291
2390,45.443813
2391,45.387211
2392,45.331192
2393,45.274273
2394,45.219410
2395,45.163193
2396,45.110451
2397,45.056744
2398,45.003422
2399,44.946117
2400,44.890671
2401,44.837543
2402,44.783257
2403,44.724350
2404,44.668648
2405,44.614296
2406,44.559433
2407,44.501163
2408,44.446106
2409,44.390537
2410,44.330147
2411,44.275154
2412,44.221256
2413,44.167034
2414,44.110947
2415,44.053833
2416,43.992935
2417,43.934666
2418,43.881214
2419,43.824680
2420,43.768143
2421,43.710197
2422,43.651413
2423,43.596100
2424,43.537125
2425,43.479240
2426,43.418850
2427,43.362576
2428,43.304176
2429,43.246616
2430,43.191109
2431,43.133484
2432,43.073284
2433,43.014889
2434,42.956169
2435,42.897068
2436,42.840210
2437,42.786053
2438,42.727333
2439,42.669708
2440,42.613300
2441,42.555801
2442,42.495865
2443,42.435154
2444,42.376690
2445,42.320545
2446,42.263302
2447,42.204521
2448,42.145672
2449,42.087791
2450,42.032669
2451,41.976582
2452,41.921719
2453,41.864540
2454,41.806530
2455,41.746849
2456,41.689030
2457,41.634033
2458,41.574226
2459,41.513386
2460,41.454540
2461,41.399677
2462,41.338772
2463,41.277611
2464,41.219025
2465,41.159405
2466,41.101326
2467,41.040295
2468,40.981064
2469,40.923565
2470,40.865746
2471,40.804909
2472,40.745804
2473,40.684002
2474,40.624706
2475,40.564445
2476,40.506241
2477,40.448612
2478,40.384819
2479,40.326294
2480,40.269436
2481,40.211426
2482,40.153286
2483,40.093475
2484,40.031223
2485,39.973019
2486,39.913334
2487,39.856544
2488,39.798725
2489,39.737629
2490,39.678589
2491,39.619549
2492,39.560829
2493,39.500954
2494,39.445515
2495,39.388016
2496,39.329102
2497,39.268074
2498,39.209999
2499,39.151405
2500,39.091785
2501,39.034161
2502,38.974094
2503,38.916660
2504,38.853828
2505,38.793697
2506,38.737164
2507,38.679153
2508,38.616386
2509,38.555481
2510,38.493359
2511,38.433804
2512,38.379200
2513,38.321121
2514,38.262661
2515,38.200409
2516,38.143490
2517,38.082905
2518,38.025215
2519,37.969002
2520,37.910542
2521,37.853619
2522,37.794838
2523,37.739460
2524,37.680740
2525,37.622665
2526,37.564651
2527,37.504395
2528,37.440536
2529,37.382717
2530,37.322773
2531,37.263481
2532,37.201485
2533,37.141094
2534,37.080193
2535,37.019287
2536,36.959286
2537,36.899284
2538,36.837353
2539,36.777542
2540,36.716957
2541,36.656956
2542,36.592712
2543,36.534443
2544,36.474888
2545,36.417133
2546,36.357002
2547,36.295776
2548,36.234554
2549,36.175640
2550,36.117565
2551,36.057499
2552,35.993382
2553,35.932671
2554,35.874020
2555,35.813244
2556,35.753498
2557,35.692657
2558,35.628670
2559,35.565968
2560,35.504295
2561,35.443970
2562,35.381142
2563,35.318630
2564,35.257858
2565,35.199009
2566,35.135925
2567,35.077717
2568,35.016624
2569,34.956749
2570,34.893211
2571,34.833401
2572,34.770378
2573,34.705879
2574,34.641056
2575,34.579895
2576,34.520729
2577,34.457512
2578,34.395065
2579,34.332298
2580,34.271076
2581,34.209721
2582,34.148373
2583,34.085281
2584,34.023609
2585,33.965340
2586,33.901676
2587,33.842186
2588,33.778263
2589,33.714600
2590,33.651833
2591,33.588295
2592,33.524437
2593,33.462185
2594,33.405972
2595,33.343655
2596,33.284168
2597,33.219727
2598,33.157799
2599,33.095737
2600,33.037792
2601,32.979137
2602,32.917397
2603,32.857716
2604,32.796684
2605,32.734562
2606,32.672310
2607,32.611279
2608,32.548771
2609,32.484142
2610,32.423367
2611,32.360859
2612,32.299377
2613,32.237061
2614,32.175449
2615,32.115253
2616,32.053131
2617,31.994539
2618,31.935629
2619,31.873375
2620,31.812794
2621,31.753370
2622,31.691566
2623,31.629572
2624,31.566483
2625,31.505260
2626,31.442366
2627,31.385061
2628,31.321331
2629,31.257599
2630,31.193615
2631,31.132391
2632,31.069368
2633,31.007502
2634,30.944670
2635,30.884924
2636,30.820230
2637,30.759712
2638,30.700415
2639,30.640476
2640,30.576103
2641,30.515459
2642,30.454428
2643,30.388836
2644,30.327480
2645,30.267542
2646,30.207989
2647,30.145866
2648,30.086634
2649,30.026051
2650,29.964441
2651,29.903538
2652,29.841541
2653,29.780704
2654,29.719994
2655,29.660761
2656,29.601080
2657,29.538378
2658,29.477989
2659,29.417280
2660,29.358044
2661,29.295216
2662,29.236883
2663,29.174566
2664,29.112249
2665,29.050896
2666,28.988003
2667,28.922796
2668,28.859001
2669,28.799768
2670,28.735590
2671,28.674879
2672,28.615967
2673,28.559435
2674,28.495640
2675,28.435123
2676,28.373320
2677,28.313892
2678,28.251965
2679,28.191059
2680,28.134398
2681,28.073814
2682,28.011692
2683,27.951431
2684,27.892134
2685,27.829561
2686,27.769045
2687,27.709747
2688,27.651480
2689,27.593788
2690,27.530443
2691,27.469412
2692,27.407932
2693,27.347799
2694,27.287731
2695,27.230555
2696,27.172157
2697,27.109905
2698,27.049643
2699,26.992661
2700,26.931562
2701,26.871241
2702,26.811686
2703,26.751104
2704,26.689493
2705,26.628399
2706,26.569616
2707,26.510191
2708,26.447874
2709,26.387035
2710,26.326004
2711,26.269663
2712,26.207861
2713,26.147663
2714,26.087337
2715,26.026693
2716,25.966883
2717,25.907135
2718,25.848352
2719,25.787708
2720,25.727705
2721,25.662497
2722,25.600246
2723,25.540049
2724,25.477282
2725,25.417984
2726,25.359011
2727,25.298748
2728,25.236691
2729,25.178036
2730,25.121563
2731,25.059568
2732,24.996483
2733,24.933846
2734,24.873264
2735,24.812231
2736,24.753448
2737,24.693253
2738,24.635818
2739,24.576843
2740,24.516582
2741,24.459599
2742,24.399853
2743,24.338564
2744,24.277147
2745,24.219135
2746,24.160480
2747,24.100092
2748,24.039124
2749,23.979763
2750,23.920145
2751,23.863739
2752,23.803415
2753,23.746109
2754,23.686106
2755,23.630470
2756,23.571625
2757,23.512585
2758,23.451746
2759,23.393604
2760,23.333858
2761,23.279379
2762,23.221624
2763,23.163097
2764,23.102646
2765,23.044312
2766,22.987392
2767,22.926424
2768,22.867641
2769,22.812841
2770,22.758621
2771,22.698616
2772,22.640347
2773,22.581694
2774,22.526186
2775,22.469267
2776,22.413891
2777,22.354206
2778,22.297031
2779,22.238312
2780,22.181520
2781,22.124792
2782,22.068066
2783,22.010954
2784,21.957310
2785,21.902702
2786,21.847839
2787,21.793489
2788,21.740103
2789,21.684147
2790,21.627869
2791,21.572620
2792,21.519684
2793,21.466232
2794,21.410469
2795,21.355412
2796,21.298620
2797,21.245106
2798,21.191013
2799,21.132421
2800,21.080578
2801,21.030403
2802,20.972456
2803,20.920355
2804,20.866903
2805,20.811333
2806,20.755505
2807,20.698521
2808,20.644814
2809,20.590464
2810,20.533672
2811,20.477652
2812,20.425613
2813,20.372227
2814,20.319098
2815,20.268089
2816,20.216887
2817,20.162216
2818,20.108572
2819,20.055120
2820,19.998201
2821,19.944494
2822,19.890015
2823,19.835279
2824,19.783241
2825,19.727863
2826,19.673386
2827,19.620834
2828,19.567190
2829,19.514511
2830,19.460867
2831,19.409666
2832,19.359041
2833,19.306555
2834,19.253489
2835,19.201838
2836,19.150314
2837,19.096863
2838,19.046560
2839,18.993946
2840,18.941780
2841,18.890898
2842,18.837961
2843,18.788559
2844,18.736778
2845,18.688402
2846,18.636301
2847,18.583557
2848,18.530363
2849,18.479996
2850,18.430464
2851,18.379133
2852,18.325554
2853,18.274481
2854,18.223473
2855,18.173555
2856,18.121260
2857,18.069031
2858,18.018148
2859,17.970802
2860,17.919664
2861,17.869875
2862,17.818930
2863,17.769913
2864,17.717167
2865,17.666286
2866,17.613928
2867,17.561441
2868,17.513515
2869,17.464434
2870,17.415222
2871,17.367746
2872,17.320078
2873,17.268620
2874,17.219601
2875,17.169619
2876,17.118675
2877,17.072418
2878,17.022823
2879,16.971748
2880,16.920931
2881,16.872492
2882,16.825274
2883,16.776962
2884,16.727623
2885,16.677128
2886,16.627533
2887,16.577229
2888,16.531424
2889,16.483433
2890,16.437178
2891,16.388351
2892,16.340555
2893,16.291794
2894,16.243610
2895,16.196136
2896,16.149496
2897,16.102468
2898,16.054350
2899,16.007195
2900,15.957984
2901,15.911986
2902,15.864895
2903,15.818127
2904,15.771036
2905,15.726130
2906,15.677113
2907,15.628479
2908,15.580938
2909,15.532049
2910,15.484445
2911,15.435169
2912,15.388465
2913,15.340154
2914,15.290814
2915,15.246100
2916,15.200167
2917,15.155774
2918,15.107721
2919,15.061593
2920,15.013988
2921,14.966578
2922,14.920129
2923,14.871561
2924,14.827168
2925,14.781041
2926,14.731960
2927,14.683969
2928,14.638935
2929,14.595763
2930,14.549957
2931,14.505243
2932,14.459759
2933,14.415431
2934,14.367634
2935,14.325105
2936,14.281355
2937,14.236771
2938,14.192891
2939,14.148243
2940,14.099224
2941,14.056116
2942,14.008512
2943,13.963927
2944,13.922362
2945,13.877840
2946,13.831714
2947,13.789826
2948,13.748325
2949,13.702777
2950,13.659348
2951,13.618554
2952,13.576731
2953,13.533367
2954,13.489938
2955,13.447666
2956,13.405715
2957,13.362350
2958,13.319885
2959,13.274658
2960,13.234441
2961,13.189021
2962,13.148033
2963,13.105504
2964,13.061369
2965,13.017683
2966,12.976117
2967,12.933331
2968,12.890930
2969,12.847373
2970,12.803751
2971,12.761288
2972,12.720365
2973,12.682332
2974,12.640701
2975,12.599328
2976,12.557955
2977,12.518896
2978,12.478230
2979,12.437884
2980,12.398632
2981,12.359893
2982,12.319805
2983,12.277147
2984,12.233783
2985,12.194594
2986,12.152128
2987,12.112555
2988,12.071889
2989,12.029809
2990,11.988564
2991,11.948541
2992,11.906204
2993,11.867979
2994,11.827441
2995,11.790116
2996,11.750156
2997,11.710454
2998,11.669273
2999,11.628672
3000,11.591218
3001,11.554791
3002,11.512776
3003,11.472496
3004,11.437226
3005,11.396816
3006,11.355637
3007,11.318376
3008,11.278094
3009,11.238199
3010,11.201709
3011,11.166375
3012,11.128535
3013,11.091595
3014,11.053756
3015,11.018871
3016,10.980197
3017,10.943257
3018,10.905674
3019,10.866036
3020,10.829803
3021,10.795047
3022,10.756244
3023,10.720139
3024,10.681978
3025,10.644845
3026,10.608740
3027,10.571415
3028,10.533704
3029,10.495865
3030,10.457704
3031,10.421727
3032,10.384980
3033,10.348361
3034,10.315468
3035,10.277629
3036,10.241909
3037,10.207796
3038,10.170599
3039,10.133145
3040,10.097298
3041,10.059843
3042,10.023545
3043,9.986156
3044,9.951914
3045,9.916130
3046,9.878612
3047,9.847967
3048,9.815010
3049,9.781155
3050,9.746141
3051,9.711064
3052,9.679392
3053,9.646564
3054,9.613157
3055,9.577437
3056,9.541718
3057,9.508119
3058,9.475611
3059,9.443040
3060,9.410148
3061,9.376869
3062,9.340893
3063,9.306908
3064,9.273629
3065,9.238746
3066,9.202383
3067,9.169876
3068,9.133322
3069,9.098437
3070,9.067600
3071,9.035221
3072,9.002458
